"ID","Name","Gene_Target","entrez_id"
"DB00519","Trandolapril","CES1",1066
"DB00519","Trandolapril","SLC15A1",6564
"DB00519","Trandolapril","SLC15A2",6565
"DB00520","Caspofungin","CYP3A4",1576
"DB00520","Caspofungin","SLC22A1",6580
"DB00520","Caspofungin","ABCB1",5243
"DB00520","Caspofungin","SLC22A6",9356
"DB00520","Caspofungin","SLCO1B1",10599
"DB00520","Caspofungin","SLCO1B3",28234
"DB00521","Carteolol","ADRB2",154
"DB00521","Carteolol","ADRB1",153
"DB00521","Carteolol","CYP2D6",1565
"DB00524","Metolazone","SLC12A3",6559
"DB00527","Cinchocaine","SCN10A",6336
"DB00527","Cinchocaine","SCN5A",6331
"DB00527","Cinchocaine","CALM1",801
"DB00527","Cinchocaine","BCHE",590
"DB00528","Lercanidipine","CACNG1",786
"DB00528","Lercanidipine","CYP3A7",1551
"DB00528","Lercanidipine","CYP3A4",1576
"DB00528","Lercanidipine","CYP3A5",1577
"DB00528","Lercanidipine","CYP2D6",1565
"DB00529","Foscarnet","SLC22A6",9356
"DB00529","Foscarnet","SLC16A1",6566
"DB00530","Erlotinib","EGFR",1956
"DB00530","Erlotinib","NR1I2",8856
"DB00530","Erlotinib","CYP3A4",1576
"DB00530","Erlotinib","CYP3A5",1577
"DB00530","Erlotinib","CYP1A2",1544
"DB00530","Erlotinib","CYP1A1",1543
"DB00530","Erlotinib","CYP2D6",1565
"DB00530","Erlotinib","CYP2C8",1558
"DB00530","Erlotinib","CYP1B1",1545
"DB00530","Erlotinib","UGT1A1",54658
"DB00530","Erlotinib","ABCG2",9429
"DB00530","Erlotinib","ABCB1",5243
"DB00530","Erlotinib","SLCO2B1",11309
"DB00530","Erlotinib","ALB",213
"DB00530","Erlotinib","ORM1",5004
"DB00532","Mephenytoin","SCN5A",6331
"DB00532","Mephenytoin","NR1I2",8856
"DB00532","Mephenytoin","CYP2C19",1557
"DB00532","Mephenytoin","CYP2B6",1555
"DB00532","Mephenytoin","CYP1A2",1544
"DB00532","Mephenytoin","CYP2D6",1565
"DB00532","Mephenytoin","CYP2C8",1558
"DB00532","Mephenytoin","CYP2C9",1559
"DB00532","Mephenytoin","SERPINA7",6906
"DB00533","Rofecoxib","PTGS2",5743
"DB00533","Rofecoxib","ELN",2006
"DB00533","Rofecoxib","CYP1A2",1544
"DB00533","Rofecoxib","CYP3A4",1576
"DB00533","Rofecoxib","PTGS1",5742
"DB00533","Rofecoxib","CYP2C8",1558
"DB00533","Rofecoxib","CYP2C9",1559
"DB00533","Rofecoxib","ABCC4",10257
"DB00535","Cefdinir","MPO",4353
"DB00535","Cefdinir","SLC22A5",6584
"DB00535","Cefdinir","SLC15A1",6564
"DB00535","Cefdinir","SLC15A2",6565
"DB00535","Cefdinir","SLC22A6",9356
"DB00535","Cefdinir","SLC22A8",9376
"DB00537","Ciprofloxacin","CYP1A2",1544
"DB00537","Ciprofloxacin","CYP3A4",1576
"DB00537","Ciprofloxacin","CYP3A5",1577
"DB00537","Ciprofloxacin","CYP3A7",1551
"DB00537","Ciprofloxacin","ABCB1",5243
"DB00537","Ciprofloxacin","SLC47A1",55244
"DB00537","Ciprofloxacin","SLC47A2",146802
"DB00537","Ciprofloxacin","ALB",213
"DB00540","Nortriptyline","CYP2D6",1565
"DB00540","Nortriptyline","CYP3A4",1576
"DB00540","Nortriptyline","CYP1A2",1544
"DB00540","Nortriptyline","CYP2C19",1557
"DB00540","Nortriptyline","CYP3A5",1577
"DB00540","Nortriptyline","PTGS1",5742
"DB00540","Nortriptyline","CYP2E1",1571
"DB00540","Nortriptyline","ALB",213
"DB00540","Nortriptyline","ORM1",5004
"DB00542","Benazepril","ACE",1636
"DB00542","Benazepril","MTHFR",4524
"DB00542","Benazepril","SLC15A1",6564
"DB00542","Benazepril","SLC15A2",6565
"DB00543","Amoxapine","SLC6A2",6530
"DB00543","Amoxapine","SLC6A4",6532
"DB00543","Amoxapine","DRD2",1813
"DB00543","Amoxapine","DRD1",1812
"DB00543","Amoxapine","ADRA2A",150
"DB00543","Amoxapine","ADRA1A",148
"DB00543","Amoxapine","CHRM1",1128
"DB00543","Amoxapine","GABRA1",2554
"DB00543","Amoxapine","HTR2A",3356
"DB00543","Amoxapine","HTR2C",3358
"DB00543","Amoxapine","HTR6",3362
"DB00543","Amoxapine","HTR7",3363
"DB00543","Amoxapine","DRD3",1814
"DB00543","Amoxapine","DRD4",1815
"DB00543","Amoxapine","HRH1",3269
"DB00543","Amoxapine","ADRA1A",148
"DB00543","Amoxapine","CHRM1",1128
"DB00543","Amoxapine","HTR2B",3357
"DB00543","Amoxapine","HTR3A",3359
"DB00543","Amoxapine","HTR1A",3350
"DB00543","Amoxapine","HTR1B",3351
"DB00543","Amoxapine","ADRA2A",150
"DB00543","Amoxapine","HRH4",59340
"DB00543","Amoxapine","GABRA1",2554
"DB00543","Amoxapine","SLC6A3",6531
"DB00543","Amoxapine","CYP2D6",1565
"DB00543","Amoxapine","ORM1",5004
"DB00545","Pyridostigmine","ACHE",43
"DB00545","Pyridostigmine","BCHE",590
"DB00545","Pyridostigmine","ALB",213
"DB00545","Pyridostigmine","CYP3A4",1576
"DB00551","Acetohydroxamic acid","MMP12",4321
"DB00552","Pentostatin","ADA",100
"DB00554","Piroxicam","PTGS2",5743
"DB00554","Piroxicam","PTGS1",5742
"DB00554","Piroxicam","CYP2C9",1559
"DB00554","Piroxicam","CYP2C8",1558
"DB00554","Piroxicam","SLC22A6",9356
"DB00554","Piroxicam","SLC22A8",9376
"DB00554","Piroxicam","SLC22A11",55867
"DB00554","Piroxicam","SLCO2B1",11309
"DB00554","Piroxicam","ALB",213
"DB00555","Lamotrigine","CACNA1E",777
"DB00555","Lamotrigine","SCN2A",6326
"DB00555","Lamotrigine","ADORA1",134
"DB00555","Lamotrigine","ADORA2A",135
"DB00555","Lamotrigine","ADRA1A",148
"DB00555","Lamotrigine","ADRA2A",150
"DB00555","Lamotrigine","ADRB1",153
"DB00555","Lamotrigine","DRD1",1812
"DB00555","Lamotrigine","DRD2",1813
"DB00555","Lamotrigine","GABRA1",2554
"DB00555","Lamotrigine","GABRA1",2554
"DB00555","Lamotrigine","HRH1",3269
"DB00555","Lamotrigine","OPRK1",4986
"DB00555","Lamotrigine","CHRM1",1128
"DB00555","Lamotrigine","HTR2A",3356
"DB00555","Lamotrigine","HTR3A",3359
"DB00555","Lamotrigine","UGT1A4",54657
"DB00555","Lamotrigine","DHFR",1719
"DB00555","Lamotrigine","UGT1A3",54659
"DB00555","Lamotrigine","UGT1A1",54658
"DB00555","Lamotrigine","ABCB1",5243
"DB00555","Lamotrigine","SLC22A2",6582
"DB00558","Zanamivir","NEU2",4759
"DB00559","Bosentan","EDNRA",1909
"DB00559","Bosentan","EDNRB",1910
"DB00559","Bosentan","CYP3A4",1576
"DB00559","Bosentan","CYP2C9",1559
"DB00559","Bosentan","ABCB11",8647
"DB00561","Doxapram","KCNK3",3777
"DB00561","Doxapram","KCNK9",51305
"DB00563","Methotrexate","DHFR",1719
"DB00563","Methotrexate","DHFR",1719
"DB00563","Methotrexate","AOX1",316
"DB00563","Methotrexate","MTHFR",4524
"DB00563","Methotrexate","PGD",5226
"DB00563","Methotrexate","FPGS",2356
"DB00563","Methotrexate","TYMS",7298
"DB00563","Methotrexate","ATIC",471
"DB00563","Methotrexate","GGH",8836
"DB00563","Methotrexate","CYP3A4",1576
"DB00563","Methotrexate","ABCC3",8714
"DB00563","Methotrexate","ABCC4",10257
"DB00563","Methotrexate","ABCC1",4363
"DB00563","Methotrexate","SLC22A6",9356
"DB00563","Methotrexate","ABCC10",89845
"DB00563","Methotrexate","SLC22A8",9376
"DB00563","Methotrexate","ABCC2",1244
"DB00563","Methotrexate","ABCB1",5243
"DB00563","Methotrexate","SLCO1A2",6579
"DB00563","Methotrexate","SLC16A1",6566
"DB00563","Methotrexate","ABCC11",85320
"DB00563","Methotrexate","SLCO1B3",28234
"DB00563","Methotrexate","SLC22A11",55867
"DB00563","Methotrexate","SLCO1C1",53919
"DB00563","Methotrexate","SLCO3A1",28232
"DB00563","Methotrexate","ABCG2",9429
"DB00563","Methotrexate","SLC22A7",10864
"DB00563","Methotrexate","SLC46A1",113235
"DB00563","Methotrexate","SLCO1B1",10599
"DB00563","Methotrexate","SLCO4C1",353189
"DB00563","Methotrexate","SLC19A1",6573
"DB00563","Methotrexate","FOLR1",2348
"DB00563","Methotrexate","ALB",213
"DB00564","Carbamazepine","SCN5A",6331
"DB00564","Carbamazepine","CHRNA4",1137
"DB00564","Carbamazepine","CHRNB2",1141
"DB00564","Carbamazepine","NR1I2",8856
"DB00564","Carbamazepine","CYP3A4",1576
"DB00564","Carbamazepine","CYP2C8",1558
"DB00564","Carbamazepine","CYP1A2",1544
"DB00564","Carbamazepine","CYP2C9",1559
"DB00564","Carbamazepine","CYP2C19",1557
"DB00564","Carbamazepine","CYP2B6",1555
"DB00564","Carbamazepine","CYP3A5",1577
"DB00564","Carbamazepine","CYP3A7",1551
"DB00564","Carbamazepine","UGT2B7",7364
"DB00564","Carbamazepine","UGT1A1",54658
"DB00564","Carbamazepine","ABCB1",5243
"DB00564","Carbamazepine","RALBP1",10928
"DB00564","Carbamazepine","ABCC2",1244
"DB00564","Carbamazepine","SERPINA7",6906
"DB00567","Cephalexin","SLC22A5",6584
"DB00567","Cephalexin","SLC15A1",6564
"DB00567","Cephalexin","SLC15A2",6565
"DB00567","Cephalexin","SLC22A6",9356
"DB00567","Cephalexin","SLC47A1",55244
"DB00567","Cephalexin","SLC22A8",9376
"DB00567","Cephalexin","ALB",213
"DB00568","Cinnarizine","HRH1",3269
"DB00568","Cinnarizine","CACNA1C",775
"DB00568","Cinnarizine","CACNA1D",776
"DB00568","Cinnarizine","CACNA1F",778
"DB00568","Cinnarizine","CACNA1S",779
"DB00568","Cinnarizine","CACNA1G",8913
"DB00568","Cinnarizine","CACNA1H",8912
"DB00568","Cinnarizine","CACNA1I",8911
"DB00568","Cinnarizine","DRD2",1813
"DB00568","Cinnarizine","DRD1",1812
"DB00568","Cinnarizine","CHRM1",1128
"DB00568","Cinnarizine","CYP2D6",1565
"DB00568","Cinnarizine","CYP2C9",1559
"DB00568","Cinnarizine","CYP1A2",1544
"DB00568","Cinnarizine","CYP2B6",1555
"DB00568","Cinnarizine","CYP2A6",1548
"DB00568","Cinnarizine","CYP1A1",1543
"DB00568","Cinnarizine","CYP3A4",1576
"DB00569","Fondaparinux","SERPINC1",462
"DB00569","Fondaparinux","F10",2159
"DB00571","Propranolol","ADRB1",153
"DB00571","Propranolol","ADRB2",154
"DB00571","Propranolol","ADRB3",155
"DB00571","Propranolol","HTR1A",3350
"DB00571","Propranolol","HTR1B",3351
"DB00571","Propranolol","CYP3A5",1577
"DB00571","Propranolol","CYP2D6",1565
"DB00571","Propranolol","CYP3A7",1551
"DB00571","Propranolol","CYP1A2",1544
"DB00571","Propranolol","CYP2C19",1557
"DB00571","Propranolol","CYP3A4",1576
"DB00571","Propranolol","CYP1A1",1543
"DB00571","Propranolol","MAOA",4128
"DB00571","Propranolol","SLC22A2",6582
"DB00571","Propranolol","ABCB1",5243
"DB00571","Propranolol","ORM1",5004
"DB00572","Atropine","CHRM1",1128
"DB00572","Atropine","CHRM2",1129
"DB00572","Atropine","CHRM3",1131
"DB00572","Atropine","CHRM4",1132
"DB00572","Atropine","CHRM5",1133
"DB00572","Atropine","GLRA1",2741
"DB00572","Atropine","CHRNA4",1137
"DB00572","Atropine","CHRNB2",1141
"DB00572","Atropine","ABCB11",8647
"DB00573","Fenoprofen","PTGS2",5743
"DB00573","Fenoprofen","PTGS1",5742
"DB00573","Fenoprofen","PPARA",5465
"DB00573","Fenoprofen","PPARG",5468
"DB00573","Fenoprofen","ALB",213
"DB00575","Clonidine","ADRA2A",150
"DB00575","Clonidine","ADRA2B",151
"DB00575","Clonidine","ADRA2C",152
"DB00575","Clonidine","ADRA1A",148
"DB00575","Clonidine","ADRA1B",147
"DB00575","Clonidine","ADRA1D",146
"DB00575","Clonidine","CYP2D6",1565
"DB00575","Clonidine","CYP1A2",1544
"DB00575","Clonidine","CYP3A4",1576
"DB00575","Clonidine","CYP1A1",1543
"DB00575","Clonidine","CYP3A5",1577
"DB00575","Clonidine","SLC22A3",6581
"DB00575","Clonidine","SLC22A5",6584
"DB00575","Clonidine","SLC22A4",6583
"DB00575","Clonidine","ABCB1",5243
"DB00576","Sulfamethizole","CYP2C9",1559
"DB00576","Sulfamethizole","ALB",213
"DB00577","Valaciclovir","GUK1",2987
"DB00577","Valaciclovir","SLC15A1",6564
"DB00577","Valaciclovir","SLC15A2",6565
"DB00577","Valaciclovir","SLC22A8",9376
"DB00577","Valaciclovir","SLC22A6",9356
"DB00577","Valaciclovir","SLC6A14",11254
"DB00577","Valaciclovir","SLC10A2",6555
"DB00578","Carbenicillin","PLA2G4A",5321
"DB00578","Carbenicillin","SLC22A6",9356
"DB00579","Mazindol","SLC6A2",6530
"DB00579","Mazindol","SLC6A3",6531
"DB00579","Mazindol","SLC6A4",6532
"DB00579","Mazindol","SLC18A2",6571
"DB00580","Valdecoxib","PTGS2",5743
"DB00580","Valdecoxib","CA2",760
"DB00580","Valdecoxib","CA3",761
"DB00580","Valdecoxib","CYP3A4",1576
"DB00580","Valdecoxib","CYP2C9",1559
"DB00580","Valdecoxib","UGT1A9",54600
"DB00582","Voriconazole","FMO1",2326
"DB00582","Voriconazole","FMO3",2328
"DB00582","Voriconazole","CYP3A5",1577
"DB00582","Voriconazole","CYP3A7",1551
"DB00582","Voriconazole","CYP2C19",1557
"DB00582","Voriconazole","CYP3A4",1576
"DB00582","Voriconazole","CYP2C9",1559
"DB00582","Voriconazole","PTGS1",5742
"DB00582","Voriconazole","CYP2B6",1555
"DB00584","Enalapril","ACE",1636
"DB00584","Enalapril","CYP3A4",1576
"DB00584","Enalapril","ABCB1",5243
"DB00584","Enalapril","SLC15A1",6564
"DB00584","Enalapril","SLC22A6",9356
"DB00584","Enalapril","SLC22A8",9376
"DB00584","Enalapril","SLC22A7",10864
"DB00584","Enalapril","SLCO1A2",6579
"DB00584","Enalapril","ALB",213
"DB00586","Diclofenac","PTGS2",5743
"DB00586","Diclofenac","PTGS1",5742
"DB00586","Diclofenac","ALOX5",240
"DB00586","Diclofenac","SCN4A",6329
"DB00586","Diclofenac","ASIC1",41
"DB00586","Diclofenac","KCNQ2",3785
"DB00586","Diclofenac","KCNQ3",3786
"DB00586","Diclofenac","PLA2G2A",5320
"DB00586","Diclofenac","CYP2C9",1559
"DB00586","Diclofenac","CYP2C19",1557
"DB00586","Diclofenac","CYP1A2",1544
"DB00586","Diclofenac","CYP2C8",1558
"DB00586","Diclofenac","UGT1A1",54658
"DB00586","Diclofenac","UGT2B7",7364
"DB00586","Diclofenac","PTGS1",5742
"DB00586","Diclofenac","CYP3A4",1576
"DB00586","Diclofenac","CYP1A1",1543
"DB00586","Diclofenac","CYP2B6",1555
"DB00586","Diclofenac","CYP2C18",1562
"DB00586","Diclofenac","CYP2E1",1571
"DB00586","Diclofenac","ABCC4",10257
"DB00586","Diclofenac","ABCB1",5243
"DB00586","Diclofenac","ABCC1",4363
"DB00586","Diclofenac","SLC22A6",9356
"DB00586","Diclofenac","SLC22A8",9376
"DB00586","Diclofenac","SLCO1C1",53919
"DB00586","Diclofenac","SLC22A11",55867
"DB00586","Diclofenac","SLCO1B1",10599
"DB00586","Diclofenac","ABCB11",8647
"DB00586","Diclofenac","TTR",7276
"DB00586","Diclofenac","ALB",213
"DB00589","Lisuride","DRD2",1813
"DB00589","Lisuride","DRD3",1814
"DB00589","Lisuride","DRD4",1815
"DB00589","Lisuride","DRD1",1812
"DB00589","Lisuride","DRD5",1816
"DB00589","Lisuride","HTR1A",3350
"DB00589","Lisuride","HTR1D",3352
"DB00589","Lisuride","HTR2B",3357
"DB00589","Lisuride","HTR2A",3356
"DB00589","Lisuride","HTR2C",3358
"DB00589","Lisuride","HTR1B",3351
"DB00589","Lisuride","ADRA2A",150
"DB00589","Lisuride","ADRA2B",151
"DB00589","Lisuride","ADRA2C",152
"DB00589","Lisuride","HTR7",3363
"DB00589","Lisuride","CYP2D6",1565
"DB00589","Lisuride","CYP3A4",1576
"DB00590","Doxazosin","ADRA1A",148
"DB00590","Doxazosin","ADRA1B",147
"DB00590","Doxazosin","ADRA1D",146
"DB00590","Doxazosin","KCNH2",3757
"DB00590","Doxazosin","KCNH6",81033
"DB00590","Doxazosin","KCNH7",90134
"DB00590","Doxazosin","CYP2C19",1557
"DB00590","Doxazosin","CYP2D6",1565
"DB00590","Doxazosin","CYP3A4",1576
"DB00590","Doxazosin","ABCB1",5243
"DB00590","Doxazosin","SLC22A1",6580
"DB00590","Doxazosin","ORM1",5004
"DB00592","Piperazine","GABRB3",2562
"DB00592","Piperazine","CYP2D6",1565
"DB00593","Ethosuximide","CACNA1G",8913
"DB00593","Ethosuximide","CYP2E1",1571
"DB00593","Ethosuximide","CYP3A4",1576
"DB00593","Ethosuximide","CYP3A43",64816
"DB00594","Amiloride","SCNN1A",6337
"DB00594","Amiloride","SCNN1B",6338
"DB00594","Amiloride","SCNN1G",6340
"DB00594","Amiloride","SCNN1D",6339
"DB00594","Amiloride","AOC1",26
"DB00594","Amiloride","ASIC2",40
"DB00594","Amiloride","ASIC1",41
"DB00594","Amiloride","SLC9A1",6548
"DB00594","Amiloride","PLAU",5328
"DB00594","Amiloride","AOC1",26
"DB00594","Amiloride","SLC22A2",6582
"DB00594","Amiloride","SLC22A4",6583
"DB00595","Oxytetracycline","SLC22A6",9356
"DB00595","Oxytetracycline","SLC22A8",9376
"DB00595","Oxytetracycline","SLC22A11",55867
"DB00595","Oxytetracycline","SLC22A7",10864
"DB00596","Ulobetasol","NR3C1",2908
"DB00596","Ulobetasol","SERPINA6",866
"DB00598","Labetalol","ADRB1",153
"DB00598","Labetalol","ADRB2",154
"DB00598","Labetalol","ADRA1A",148
"DB00598","Labetalol","CYP2D6",1565
"DB00598","Labetalol","CYP2C19",1557
"DB00599","Thiopental","GABRA1",2554
"DB00599","Thiopental","GABRA2",2555
"DB00599","Thiopental","GABRA3",2556
"DB00599","Thiopental","GABRA4",2557
"DB00599","Thiopental","GABRA5",2558
"DB00599","Thiopental","GABRA6",2559
"DB00599","Thiopental","CHRNA4",1137
"DB00599","Thiopental","CHRNA7",1139
"DB00599","Thiopental","GRIA2",2891
"DB00599","Thiopental","GRIK2",2898
"DB00599","Thiopental","FAAH",2166
"DB00599","Thiopental","CHRM3",1131
"DB00599","Thiopental","CYP2E1",1571
"DB00599","Thiopental","CYP3A4",1576
"DB00599","Thiopental","CYP2C19",1557
"DB00601","Linezolid","MAOA",4128
"DB00601","Linezolid","MAOB",4129
"DB00602","Ivermectin","GLRA3",8001
"DB00602","Ivermectin","GABRB3",2562
"DB00602","Ivermectin","CYP3A4",1576
"DB00602","Ivermectin","ABCB1",5243
"DB00602","Ivermectin","ABCC1",4363
"DB00602","Ivermectin","ABCC2",1244
"DB00602","Ivermectin","ABCG2",9429
"DB00602","Ivermectin","SLCO1B1",10599
"DB00602","Ivermectin","SLCO1B3",28234
"DB00605","Sulindac","PTGS2",5743
"DB00605","Sulindac","PTGS1",5742
"DB00605","Sulindac","AKR1B1",231
"DB00605","Sulindac","MAPK3",5595
"DB00605","Sulindac","PPARD",5467
"DB00605","Sulindac","PTGDR2",11251
"DB00605","Sulindac","AKR1B10",57016
"DB00605","Sulindac","CYP1A1",1543
"DB00605","Sulindac","SLC22A6",9356
"DB00605","Sulindac","ALB",213
"DB00606","Cyclothiazide","FXYD2",486
"DB00606","Cyclothiazide","CA1",759
"DB00606","Cyclothiazide","CA2",760
"DB00606","Cyclothiazide","CA4",762
"DB00606","Cyclothiazide","SFRP4",6424
"DB00606","Cyclothiazide","SLC22A6",9356
"DB00607","Nafcillin","CYP3A4",1576
"DB00607","Nafcillin","CYP1A2",1544
"DB00607","Nafcillin","SLC22A6",9356
"DB00607","Nafcillin","ALB",213
"DB00608","Chloroquine","CYP3A4",1576
"DB00608","Chloroquine","CYP2D6",1565
"DB00608","Chloroquine","CYP1A1",1543
"DB00608","Chloroquine","CYP2C8",1558
"DB00608","Chloroquine","CYP3A5",1577
"DB00608","Chloroquine","ABCB1",5243
"DB00610","Metaraminol","ADRA1A",148
"DB00611","Butorphanol","OPRK1",4986
"DB00611","Butorphanol","OPRD1",4985
"DB00611","Butorphanol","OPRM1",4988
"DB00612","Bisoprolol","ADRB1",153
"DB00612","Bisoprolol","ADRB2",154
"DB00612","Bisoprolol","CYP3A4",1576
"DB00612","Bisoprolol","CYP2D6",1565
"DB00613","Amodiaquine","HNMT",3176
"DB00613","Amodiaquine","CYP2C8",1558
"DB00613","Amodiaquine","CYP1A1",1543
"DB00613","Amodiaquine","CYP1B1",1545
"DB00613","Amodiaquine","CYP2D6",1565
"DB00613","Amodiaquine","CYP2C9",1559
"DB00613","Amodiaquine","ABCB1",5243
"DB00615","Rifabutin","HSP90AA1",3320
"DB00615","Rifabutin","HSP90B1",7184
"DB00615","Rifabutin","CYP3A4",1576
"DB00615","Rifabutin","CYP2C19",1557
"DB00615","Rifabutin","CYP2B6",1555
"DB00615","Rifabutin","CYP2C8",1558
"DB00615","Rifabutin","CYP2C9",1559
"DB00615","Rifabutin","CYP2D6",1565
"DB00615","Rifabutin","ABCB1",5243
"DB00619","Imatinib","KIT",3815
"DB00619","Imatinib","RET",5979
"DB00619","Imatinib","NTRK1",4914
"DB00619","Imatinib","CSF1R",1436
"DB00619","Imatinib","PDGFRA",5156
"DB00619","Imatinib","DDR1",780
"DB00619","Imatinib","ABL1",25
"DB00619","Imatinib","PDGFRB",5159
"DB00619","Imatinib","CYP3A4",1576
"DB00619","Imatinib","CYP3A5",1577
"DB00619","Imatinib","CYP3A7",1551
"DB00619","Imatinib","CYP1A2",1544
"DB00619","Imatinib","CYP2C9",1559
"DB00619","Imatinib","CYP2D6",1565
"DB00619","Imatinib","CYP2C19",1557
"DB00619","Imatinib","PTGS1",5742
"DB00619","Imatinib","CYP2C8",1558
"DB00619","Imatinib","SLC22A1",6580
"DB00619","Imatinib","ABCB1",5243
"DB00619","Imatinib","SLC22A2",6582
"DB00619","Imatinib","ABCG2",9429
"DB00619","Imatinib","ABCA3",21
"DB00619","Imatinib","ABCB11",8647
"DB00619","Imatinib","ALB",213
"DB00619","Imatinib","ORM1",5004
"DB00620","Triamcinolone","NR3C1",2908
"DB00620","Triamcinolone","CYP3A4",1576
"DB00620","Triamcinolone","PTGS2",5743
"DB00620","Triamcinolone","BCHE",590
"DB00620","Triamcinolone","SERPINA6",866
"DB00622","Nicardipine","CACNA1C",775
"DB00622","Nicardipine","CACNB2",783
"DB00622","Nicardipine","CACNA2D1",781
"DB00622","Nicardipine","CACNA1D",776
"DB00622","Nicardipine","PDE1A",5136
"DB00622","Nicardipine","PDE1B",5153
"DB00622","Nicardipine","ADRA1A",148
"DB00622","Nicardipine","ADRA1B",147
"DB00622","Nicardipine","ADRA1D",146
"DB00622","Nicardipine","CHRM1",1128
"DB00622","Nicardipine","CHRM2",1129
"DB00622","Nicardipine","CHRM3",1131
"DB00622","Nicardipine","CHRM4",1132
"DB00622","Nicardipine","CHRM5",1133
"DB00622","Nicardipine","CALM1",801
"DB00622","Nicardipine","CYP3A4",1576
"DB00622","Nicardipine","CYP2D6",1565
"DB00622","Nicardipine","CYP2C19",1557
"DB00622","Nicardipine","CYP2C8",1558
"DB00622","Nicardipine","CYP2B6",1555
"DB00622","Nicardipine","CYP2E1",1571
"DB00622","Nicardipine","CYP3A5",1577
"DB00622","Nicardipine","ABCB1",5243
"DB00622","Nicardipine","SLCO1B1",10599
"DB00622","Nicardipine","ABCB11",8647
"DB00623","Fluphenazine","DRD2",1813
"DB00623","Fluphenazine","DRD1",1812
"DB00623","Fluphenazine","CALM1",801
"DB00623","Fluphenazine","AR",367
"DB00623","Fluphenazine","HTR2A",3356
"DB00623","Fluphenazine","HTR2C",3358
"DB00623","Fluphenazine","CYP2D6",1565
"DB00623","Fluphenazine","CYP2E1",1571
"DB00623","Fluphenazine","ABCB1",5243
"DB00625","Efavirenz","CYP2C19",1557
"DB00625","Efavirenz","CYP2C9",1559
"DB00625","Efavirenz","CYP2B6",1555
"DB00625","Efavirenz","CYP3A4",1576
"DB00625","Efavirenz","CYP3A5",1577
"DB00625","Efavirenz","CYP3A7",1551
"DB00625","Efavirenz","CYP1A2",1544
"DB00625","Efavirenz","CYP2D6",1565
"DB00625","Efavirenz","CYP2C8",1558
"DB00625","Efavirenz","UGT1A1",54658
"DB00625","Efavirenz","ABCB11",8647
"DB00625","Efavirenz","SLC22A1",6580
"DB00625","Efavirenz","ALB",213
"DB00626","Bacitracin","IDE",3416
"DB00626","Bacitracin","A2M",2
"DB00627","Niacin","HCAR3",8843
"DB00627","Niacin","HCAR2",338442
"DB00627","Niacin","QPRT",23475
"DB00627","Niacin","NNMT",4837
"DB00627","Niacin","CYP2D6",1565
"DB00627","Niacin","SLC22A5",6584
"DB00627","Niacin","SLCO2B1",11309
"DB00627","Niacin","SLC16A1",6566
"DB00627","Niacin","SLC5A8",160728
"DB00627","Niacin","SLC16A3",9123
"DB00627","Niacin","SERPINA7",6906
"DB00628","Clorazepic acid","GABRA1",2554
"DB00628","Clorazepic acid","TSPO",706
"DB00628","Clorazepic acid","CYP3A4",1576
"DB00629","Guanabenz","ADRA2A",150
"DB00629","Guanabenz","ADRA2B",151
"DB00629","Guanabenz","CYP1A2",1544
"DB00633","Dexmedetomidine","ADRA2A",150
"DB00633","Dexmedetomidine","CYP2E1",1571
"DB00633","Dexmedetomidine","CYP1A2",1544
"DB00633","Dexmedetomidine","CYP1A1",1543
"DB00633","Dexmedetomidine","CYP2D6",1565
"DB00640","Adenosine","ADORA2A",135
"DB00640","Adenosine","ADORA2B",136
"DB00640","Adenosine","ADORA3",140
"DB00640","Adenosine","ADORA1",134
"DB00640","Adenosine","ADA",100
"DB00640","Adenosine","ADK",132
"DB00640","Adenosine","SLC28A3",64078
"DB00641","Simvastatin","HMGCR",3156
"DB00641","Simvastatin","ITGB2",3689
"DB00641","Simvastatin","ITGAL",3683
"DB00641","Simvastatin","CYP3A4",1576
"DB00641","Simvastatin","CYP3A5",1577
"DB00641","Simvastatin","CYP3A7",1551
"DB00641","Simvastatin","CYP2C8",1558
"DB00641","Simvastatin","CYP2C9",1559
"DB00641","Simvastatin","CYP2C19",1557
"DB00641","Simvastatin","CYP2D6",1565
"DB00641","Simvastatin","CYP2B6",1555
"DB00641","Simvastatin","UGT1A1",54658
"DB00641","Simvastatin","UGT1A3",54659
"DB00641","Simvastatin","UGT2B7",7364
"DB00641","Simvastatin","ABCB1",5243
"DB00641","Simvastatin","SLCO1A2",6579
"DB00641","Simvastatin","SLCO1B1",10599
"DB00641","Simvastatin","ABCC2",1244
"DB00641","Simvastatin","ABCB11",8647
"DB00642","Pemetrexed","TYMS",7298
"DB00642","Pemetrexed","ATIC",471
"DB00642","Pemetrexed","DHFR",1719
"DB00642","Pemetrexed","GART",2618
"DB00642","Pemetrexed","DCK",1633
"DB00642","Pemetrexed","SLC29A1",2030
"DB00642","Pemetrexed","SLC22A8",9376
"DB00643","Mebendazole","TUBA1A",7846
"DB00643","Mebendazole","TUBB4B",10383
"DB00643","Mebendazole","CYP3A4",1576
"DB00643","Mebendazole","CYP1A1",1543
"DB00645","Dyclonine","SCN10A",6336
"DB00646","Nystatin","CYP3A4",1576
"DB00646","Nystatin","SLCO1B1",10599
"DB00646","Nystatin","SLCO1B3",28234
"DB00647","Dextropropoxyphene","OPRM1",4988
"DB00647","Dextropropoxyphene","OPRD1",4985
"DB00647","Dextropropoxyphene","OPRK1",4986
